401000,401244
50fba0,50fbb7
50fbc0,50fbda
50fbe0,50fc43
50fc50,50fcae
50fcb0,5117a0
5117c0,5117ed
5117f0,511a52
511a60,511a8c
511a90,511bd3
511be0,511c87
511c90,511e0f
511e10,511e37
511e40,5133ac
5133e0,514438
514440,514742
514790,515042
515050,5152c4
5152f0,517384
5174f0,517aa2
517b50,517d21
517ee0,518528
518530,51884a
518870,518e49
518e70,51944a
519470,519684
519690,519d55
519d60,51a48b
51a4b0,51a66d
51a670,51a9a4
51a9b0,51aa4f
51aa80,51abf1
51ace0,51ae66
51aea0,51b010
51b010,51b19a
51b1a0,51b2ae
51b2b0,51b420
51b420,51b5b9
51b5c0,51b6bd
51b6c0,51b6e0
51b6e0,51b70a
51b710,51b7e6
51b7f0,51b98e
51b990,51bb77
51bb80,51bced
51bcf0,51bd1c
51bd20,51bd64
51ce18,51ce1e
51d0f8,51d0fe
51d3d0,51ddfe
51de00,51e654
51e660,51e9be
51e9c0,51f300
51f300,51f869
51f870,51ff08
51ff30,520724
520730,520f1e
520f20,521854
521860,521e65
521e70,5223ee
5223f0,5229e1
5229f0,522f5a
522f60,5231f8
523200,52326f
523270,5232a3
5232b0,5232e3
5232f0,5234bd
5234c0,5239e8
5239f0,523a23
523a30,523a63
523a70,523ef5
523f00,52401a
524020,5241ab
5241b0,5252cd
5255b0,5261ef
5261f0,5263b8
5263c0,526462
526910,526ca2
526cb0,526ce7
526cf0,526cfd
526d00,526d0b
526d10,526d1f
526d20,52705f
527060,5276db
5276e0,528131
528140,52814c
528150,528215
528220,528330
528330,52846c
528470,5285b5
5285c0,52898b
528990,528a50
528a50,528ce4
528cf0,529089
529090,529200
529200,52932c
529330,529456
529460,5294c3
5294d0,52977d
529780,529861
529870,529899
5298a0,5298b5
5298c0,529949
529950,52a20c
52a250,52aa1c
52aa20,52abc6
52ac10,52ac35
52ac40,52ad1e
52ad20,52ad2e
52ad30,52adc7
52add0,52adee
52adf0,52ae09
52ae10,52ae1e
52ae20,52ae5c
52ae60,52ae8c
52ae90,52aebc
52aec0,52aeec
52aef0,52af20
52af20,52af4c
52af50,52af7c
52af80,52afac
52afb0,52afe0
52afe0,52aff6
52b100,52b106
52b110,52b116
52b120,52b213
52b220,52b395
52b3a0,52bbc7
52bbd0,52bbdd
52bbe0,52bbed
52bbf0,52bbfd
52bc00,52be15
52be20,52bee5
52bfc0,52c028
52c030,52c113
52c130,52cee0
52cee0,52cf4b
52cf50,52d6ea
52d6f0,52d836
52d840,52dadc
52dae0,52dc6f
52dd40,52dd52
52dd60,52dd6f
52dd70,52dd76
52dd80,52dd86
52dd90,52de25
52de30,52dec6
52ded0,52df25
52df30,52e349
52e350,52ef73
52ef80,52efdb
52efe0,52efe6
52eff0,52eff6
52f000,52f036
52f040,52f06e
52f070,52f0a6
52f0b0,52f0e6
52f0f0,52f16d
52f170,52f1a8
52f1b0,52f1c9
52f1d0,52f1e6
52f1f0,52f3c1
52f3d0,52f550
52f550,52f734
52f740,52f841
52f850,52f90c
52f910,52f9dc
52f9e0,52fabb
52fac0,52fafe
52fb00,52fb4f
52fb50,52fbcd
52fbd0,52fc12
52fc20,52fd0d
52fd10,52fe0d
52fe10,530129
530130,530188
530190,5301f7
530200,530258
530260,5302f1
530300,530391
5303a0,530431
530440,53051e
530520,53059c
5305a0,5306b4
5306c0,530cc7
530d40,530ed5
530ee0,530f57
530f60,531104
531110,531208
531280,531396
531430,5314bf
5314c0,53163c
531640,531646
531650,53166b
531670,531684
531690,5316ab
531840,531d34
531d40,531d67
531d70,531ef0
531ef0,53207c
532080,53212e
532130,532156
532160,532180
532180,5321ee
5321f0,532222
532230,53228c
532290,5322f0
5322f0,532343
532350,5323a7
5323b0,532672
532680,532c8d
532c90,532cfe
532d00,533660
533670,5336d9
5336e0,5338ba
5338c0,53392e
533930,533be8
533bf0,533c63
533c70,534a42
534a60,534ac9
534ad0,534cf7
534d00,535097
5350a0,53546f
535470,5354bd
5354c0,5356ce
5356d0,535ad1
535ae0,535f54
535f60,5361d0
5361d0,53657e
536580,536a48
536a50,536cbb
536cc0,536d99
536da0,536f8b
536f90,536ff0
536ff0,537037
537040,5372ed
5372f0,537438
537440,5374d6
5374e0,537534
537540,537564
537570,5375dc
5375e0,53797b
537980,537a23
537a30,537d73
537d80,537f3c
537f40,5380fa
538100,538300
538300,5383cd
5383d0,538460
538460,538617
538620,538626
538630,538645
538650,538775
538780,5387a0
5387a0,538841
538850,538c4f
538c50,538d3a
538d40,538dd5
538de0,538ea6
538eb0,538f31
538f40,538f5d
538f60,538fd2
538fe0,538ffc
539000,5390f7
539100,53918c
539190,539251
539260,539314
539320,539411
539420,5394d2
5394e0,5394fd
539500,53954a
539550,53955f
539560,53959b
5395a0,5395c3
5395d0,5395f7
539600,539740
539740,539760
53aa90,53ab54
53ab60,53ac44
53ac50,53ad42
53ad50,53adda
53ade0,53b08c
53b0c0,53b412
53b420,53b4b7
53d7b0,53dbb8
53dbe0,53dec3
53ded0,53e115
53e120,53e159
53e160,53e33c
53e340,53e61d
53e6c0,53e70a
53e710,53e75e
53e760,53eb2e
53eb30,53ed59
53ed60,53ef72
53ef80,53f001
53f010,53f035
53f040,53f526
53f530,53f5ad
53f5b0,53f5b8
53f5c0,53f5ca
53f5d0,53f69d
53f6a0,53f730
53f730,53f758
53f760,53f781
53f790,53f7ff
53f800,53f808
53f810,53f816
53f820,53f830
53f830,53f8c4
53f8d0,53f960
53f960,53f96b
53f970,53f97a
53f980,53fa4d
53fa50,53fa58
53fa60,53fa66
53fa70,53fb5e
53fb60,53fbdd
53fbe0,53fc09
53fc10,53fc83
53fc90,53fcb5
53fcc0,53fcd4
53fce0,53fcfe
53fd00,540035
540040,540046
540050,540056
540060,540075
540080,540108
540110,54011f
540120,540126
540130,540156
540160,540170
540170,5402bc
5402c0,540351
540360,54036f
540370,5407f0
5407f0,54088a
540890,5408b1
5408c0,5408d0
5408d0,5408e4
5408f0,5409fc
540a00,540a74
540a80,540af7
540b00,540cae
540cb0,540d2d
540d30,540d36
540d40,54102f
541030,54104d
541050,5411a1
5411b0,5411de
5411e0,5411f7
541200,541217
541220,541237
541240,541254
541760,541807
541810,54185d
541860,541881
541890,541928
541930,541caa
541cb0,541e89
541e90,541f0f
541f10,541f8f
541f90,542042
542050,5420cf
5420d0,5420fa
542100,54211a
542120,542c83
542c90,543484
543490,5435dc
5435e0,54371b
545e70,5477fc
547800,54813d
548140,5483c8
5483d0,5487bb
5487c0,548ce3
548cf0,54915b
549160,54932c
549330,549567
549570,5495c6
5495d0,5496bd
5496c0,54975f
549760,54ce56
54ce80,54cf83
54cf90,54d611
54d620,54d6c9
54d6d0,54dc31
54dc50,54e2bf
54e2c0,54e4ac
54e4b0,54f7fa
54f800,54fcb4
54fcc0,54fcf2
54fd00,551f13
551fe0,5520df
5520e0,55215f
552160,5521e7
5521f0,55236d
552370,5527cf
5527d0,5529a3
5529b0,552ba6
552bb0,552c71
552c80,552e43
552e50,552f3c
552f40,5535e1
5535f0,554a99
554aa0,55529a
5552a0,555310
555310,55541e
555420,5554bb
5554d0,555510
555510,55554f
555550,555565
555570,555595
5555a0,5555ca
5555d0,555ceb
555cf0,555fd4
555fe0,5560fe
556100,556255
556260,5563b8
5563c0,556657
556660,5567de
5567e0,556838
556840,5568d4
5568e0,556987
556990,556a26
556a30,556ac3
556ad0,556ae5
556af0,556afb
556b00,556b0b
556b10,556b16
556b20,55714e
557150,55719a
5571a0,557306
557310,557450
557450,55759d
5575a0,55771c
557720,557905
557910,557aad
557ab0,557adb
557ae0,557b0e
557b10,557ede
557ee0,557f08
557f10,557f74
557f80,558000
558000,558094
5580a0,5580c4
5580d0,5580e2
5580f0,5580f6
558100,558119
558120,558144
558150,55816a
558170,55817f
558180,558190
558190,5581a4
5581b0,5581c4
5581d0,5581e7
5581f0,558204
558210,55822d
558230,55824a
558250,558262
558270,55827e
558280,558292
5582a0,5582b4
5582c0,5582d4
5582e0,558498
5584a0,558755
558760,55888c
558890,558a75
558a80,558a8e
558a90,558aea
558af0,558b5d
558b60,558bd3
558be0,558c66
558c70,558c85
558c90,558cb0
558cb0,558ccf
558cd0,558ced
558cf0,558d0d
558d10,558d8c
558d90,558f5f
558f60,5590cb
5590d0,5592da
5592e0,559308
559310,5593b0
5593b0,5593bb
5593c0,559596
5599d0,559a81
559a90,559b47
559ce0,559e0e
55a090,55a24d
55a620,55a801
55a810,55a9eb
55aeb0,55af85
55b4d0,55b4e7
55b4f0,55b521
55b530,55b565
55b570,55b587
55b590,55b5a2
55b5b0,55b5dd
55b5e0,55b627
55b630,55ba46
55ba50,55ba6e
55ba70,55bacd
55bad0,55bb7b
55bb80,55bb88
55bb90,55bb98
55bba0,55bba8
55bbb0,55bbce
55bbd0,55bbee
55bbf0,55bc14
55bc20,55be7b
55c120,55c5e1
55c5f0,55c894
55c8a0,55cafb
55cb00,55cb41
55cb50,55cb72
55cb80,55cbca
55ccd0,55cce2
55ccf0,55cd71
55cd80,55ce68
55cf70,55d069
55d070,55d0c9
55d0d0,55d18f
55d190,55d210
55d210,55d262
55d270,55d3a4
55d3b0,55d46d
55d470,55d47e
55d480,55d493
55d4a0,55d4b3
55d4c0,55d5af
55d5b0,55d696
55d6a0,55d719
55d720,55d72b
55d730,55d7ce
55d7d0,55d7f8
55d800,55d86a
55d870,55d8ef
55d8f0,55d9ad
55d9b0,55da53
55da60,55dafe
55db00,55db78
55db80,55dbd3
55dbe0,55dbf0
55dbf0,55dc17
55dc20,55dc6d
55dc70,55dc9e
55dca0,55dcdb
55dce0,55dd0e
55dd10,55dd3c
55dd40,55dd60
55dd60,55ddd4
55dde0,55de1a
55de20,55df5f
55df60,55e00f
55e010,55e0eb
55e0f0,55e16b
55e170,55e7d2
55e7e0,55e800
55e800,55e8ba
55e8c0,55ebdb
55ebe0,55ece0
55ece0,55ece6
55ecf0,55ed09
55ed10,55eea0
55eea0,55f0fd
55f120,55f212
55f220,55f2c3
55f2d0,55f30e
55f310,55f401
55f410,55f60b
55f610,55f6e1
55f6f0,55f74c
55f750,55f7fc
55f800,55f970
55f970,55f9d1
55f9e0,55fa5d
55fa60,55fa97
55faa0,55fddd
55fde0,55fe84
560800,560e59
560e60,561854
561860,562ae6
562af0,563195
5631a0,56362f
563630,563811
563820,5638a5
563a20,564278
564280,5642f3
564300,56466d
564670,564ba0
564bc0,564c48
564c50,564d04
564d10,564db3
566510,566525
566530,56653a
566540,5665c4
5665d0,5665ef
5665f0,566632
566640,56679b
5667a0,5667ef
5667f0,566d83
566d90,566f01
566f10,567121
567130,56716d
567170,56723e
567240,56728f
567290,567395
5673a0,5678f6
567960,5679e5
5679f0,567a19
567a20,567b83
567b90,567bc3
567bd0,567bd5
567be0,56960b
569660,5698f3
569900,569bba
569be0,569ec7
569ed0,569eff
569f00,56a0c5
56a0d0,56a470
56a490,56aea6
56aeb0,56aeb6
56aec0,56b053
56b060,56baa5
56bab0,56bca7
56bd20,56be17
56be20,56beda
56bee0,56d6bd
56d6c0,56d8ad
56d8b0,56d8eb
56d8f0,56d9b8
56d9c0,56dd54
56ed70,56ef21
56ef30,56f175
56f180,56f2cc
56f2d0,56fd12
56fd20,5702e7
570310,5706c1
5706d0,5706f7
570700,570a6f
570b10,570c17
570c20,570c86
570c90,57107f
571090,5710ea
571de0,572ede
573640,57386b
573870,573add
573ae0,573ddd
573de0,574287
574290,574358
574360,5743cd
5743d0,574520
574520,574726
574760,57477c
574780,57479f
5747a0,574867
574870,574a1c
574a20,574b7b
574b80,574bbf
574bc0,574cd8
574ce0,574d02
575c90,576518
576520,577124
577140,577475
577490,577557
578660,578a55
578a60,578f5c
578f60,57921c
579220,5793d6
5793e0,57b3df
57b400,57b782
57b790,57bbb9
57bbc0,57bf00
57bf00,57de62
57dea0,57e08d
57e0b0,57e36e
57e370,57e423
57e430,57e4e1
57e5a0,57e7b5
57e7c0,57e7e4
57e7f0,57e844
57e850,57e8c1
57e8d0,57ec4e
5803a0,5814ab
5814b0,5827a0
5827a0,582e9c
582ea0,582ec7
582ed0,583833
583840,583ede
583ee0,5840b5
5840c0,584279
584280,5844f7
584500,584f2b
584f80,584fbe
584fbe,585009
585009,58504a
58504a,5850e6
5850e6,585106
585106,585150
585150,585168
585168,5851ea
5851ea,5851f7
5851f7,585204
585204,585211
585211,58527c
58527c,58537e
58537e,585385
585385,58538c
58538c,5853d8
5853d8,5853e8
5853e8,5853ef
5853ef,5853f6
5853f6,5854fb
5854fb,585550
585550,585583
585583,585610
585610,5856b2
5856b2,585799
585799,5857ce
5857ce,5857f6
5857f6,585d81
585d81,585e64
585e64,58620f
58620f,586247
586247,5862d3
5862d3,58632c
58632c,58636f
58636f,586374
586380,5863b0
5863b0,5863bf
5863bf,5863d6
5863d6,5863e9
5863e9,5863f8
5863f8,58640b
58640b,58641e
58641e,586431
586431,586448
586450,5864e7
5864e7,586509
586509,586542
586542,586569
586569,5865a3
5865a3,586671
586671,5866f3
5866f3,586708
586708,58676f
58676f,586780
586780,58679d
58679d,5867ae
5867ae,5867c7
5867c7,586826
586826,586843
586843,586858
586858,586869
586869,586968
586968,586981
586981,58699a
58699a,586a95
586a95,586ad6
586ad6,586af7
586af7,586b01
586b01,586b22
586b22,586b3f
586b3f,586b51
586b51,586b6c
586b6c,587443
5874bb,5876f6
587700,587d9d
587d9d,588771
588771,58896c
58896c,588b7d
588b7d,588c36
588c36,588cff
588cff,588d23
588d23,588eba
588eba,589053
58907b,5891e5
5891e5,589886
589886,589c7c
589c7c,589f93
589f93,58a622
58a622,58a7b1
58a7c0,58aab3
58aad7,58ab63
58ab63,58abb8
58abb8,58ac91
58ac91,58ad40
58ad40,58add0
58add0,58b01f
58b01f,58b1fa
58b1fa,58b204
58b204,58b3a0
58b3a0,58bc66
58bc9a,58bcd5
58bcd5,58bcf4
58bd00,58bdde
58bdde,58be14
58be14,58be2d
58be2d,58be46
58be46,58bec6
58bec6,58bf99
58bf99,58bfec
58bfec,58c0d4
58c0d4,58c1e5
58c1e5,58c240
58c240,58c277
58c277,58c2d3
58c2d3,58c352
58c352,58c3cb
58c3cb,58c41b
58c41b,58c657
58c657,58c8a9
58c8a9,58c8f7
58c8f7,58c930
58c930,58c9e7
58c9f0,58ca33
58ca33,58ca90
58ca90,58cae5
58cae5,58cc03
58cc03,58cc96
58cc96,58cd3c
58cd3c,58ceee
58ceee,58cfb3
58cfb3,58d02f
58d02f,58d12e
58d12e,58d437
58d437,58d721
58d730,58d762
58d762,58d792
58d792,58d7bc
58d7bc,58d963
58d963,58d9c4
58d9c4,58dafe
58db00,58db40
58db40,58dc16
58dc16,58dc32
58dc40,58dc89
58dc89,58dcd2
58dcd2,58dda6
58dda6,58ddcd
58ddcd,58de16
58de16,58de5f
58de5f,58de96
58dea0,58dfb9
58dfb9,58dfd3
58dfd3,58dfe6
58dfe6,58e016
58e016,58e0cd
58e0cd,58e20c
58e20c,58e30d
58e30d,58e396
58e396,58e85a
58e85a,58ef56
58ef56,58efcb
58efcb,58f4d4
58f4d4,58f9bc
58f9bc,58fb6d
58fb6d,58fc39
58fc39,58fd4a
58fd4a,58fdef
58fdef,5900f2
5900f2,5901aa
5901aa,590220
590220,59029f
59029f,59032b
59032b,590434
590434,59050f
590510,59054e
59054e,5906d8
5906d8,5906fd
5906fd,59089d
59089d,590950
590950,5909f2
5909f2,590a51
590a51,590ab0
590ab0,590abb
590abb,590aef
590aef,590b03
590b03,590b57
590b57,590b9e
590b9e,590cd2
590cd2,590eba
590ec0,590f40
590f40,591031
591031,5911fd
5911fd,5913aa
5913aa,591412
591412,59145f
59145f,59160c
59160c,591674
591674,5916c1
5916c1,5917db
5917db,59190c
59190c,59196c
59196c,591a24
591a30,591abc
591abc,591ac3
591ac3,591ade
591ade,591c28
591c28,591cc4
591cc4,591fa2
591fa2,592292
592292,5925e3
5925e3,5929b7
5929c0,592a19
592a19,592c3b
592c3b,592c89
592c89,592e4f
592e4f,592ea9
592ea9,592f0c
592f0c,59305b
59305b,59309e
5930a0,593100
593100,5931b8
5931b8,59323c
59323c,59327e
59327e,5932e4
5932e4,593326
593330,59335b
59335b,59348a
59348a,5934aa
5934aa,5934ca
5934ca,5934e9
5934e9,59357d
59357d,593610
593610,5936a6
5936a6,59372d
59372d,593802
593802,59395a
59395a,593964
593964,593985
593985,593b31
593b31,593ccc
593ccc,593e0d
593e0d,593e7b
593e7b,593e91
593e91,593e9b
593e9b,593f1d
593f1d,593f44
593f44,594063
594063,5944da
5944da,5944f2
5944f2,59453f
59453f,594ae9
594ae9,594b6a
594b6a,594d02
594d02,594dd8
594dd8,594de2
594de2,594e10
594e10,594e2f
594e2f,594e45
594e45,594e6c
594e6c,594ef8
594ef8,595006
595006,595095
595095,595106
595106,595191
595191,5954d6
5954d6,5955f0
5955f0,595e6c
595e6c,595f6c
595f6c,5960b4
5960b4,5960be
5960be,596ea2
596ea2,596f89
596f89,597784
597784,5977ed
5977ed,59786e
59786e,597cc5
597cc5,597cd9
597cd9,597dbe
597dbe,597e5f
597e5f,597f62
597f62,597f9f
597f9f,598089
598089,5981b9
5981b9,598396
598396,5984ba
5984ba,598c92
598c92,598e49
598e49,5991cc
5991cc,5995f0
5995f0,599bad
599bad,599c54
599c54,599ceb
599ceb,599d95
599d95,599e61
599e61,599e79
599e79,599e91
599e91,599ea9
599ea9,599f8f
599f8f,59a075
59a075,59a15b
59a15b,59a165
59a165,59a16f
59a16f,59a2bb
59a2bb,59a455
59a455,59a5e9
59a5f0,59a607
59a610,59a648
59a650,59a677
59a680,59a6e8
59a6f0,59a772
59a780,59a87e
59a880,59a8c2
59a8e0,59a99c
59a9a0,59acd5
59ace0,59ad1d
59ad20,59ad85
59ad90,59adc8
59add0,59ae07
59ae10,59ae25
59ae30,59aeb5
59aec0,59aeef
59aef0,59af58
59af60,59b228
59b230,59b385
59b390,59b4ab
59b4b0,59b6a2
59b6b0,59b6f4
59b700,59b807
59b810,59b87a
59b880,59b8b2
59b8c0,59b957
59b960,59ba5e
59ba60,59baaa
59bab0,59bae7
59baf0,59bc2c
59bc30,59bc5d
59bc60,59bc97
59bca0,59bde6
59bdf0,59be89
59be90,59be9e
59bea0,59bead
59beb0,59bedd
59bee0,59bf29
59bf30,59bf60
59bf60,59bf72
59bf80,59bf92
59bfa0,59c04e
59c060,59c06b
59c070,59c07b
59c080,59c0a0
59c0a0,59c12f
59c130,59c145
59c190,59c1b8
59c1c0,59c364
59c370,59c3b9
59c3c0,59c3d4
59c3dd,59c48b
59c490,59c525
59c530,59c544
59c54d,59c5fb
59c600,59c637
59c640,59c675
59c680,59c6ee
59c700,59c7bb
59c7c0,59c7f2
59c800,59c880
59c880,59c8dd
59c8e0,59c8f4
59c900,59c944
59c950,59c9a5
59c9b0,59ca5b
59ca60,59cc10
59cc10,59cc78
59cd60,59cf08
59cf10,59cf36
59cf40,59cf66
59cf70,59d115
59d120,59d179
59d180,59d1ac
59d1b0,59d298
59d2a0,59d370
59d370,59d40f
59d410,59d4a9
59d4b0,59d4df
59d4e0,59d60b
59d610,59d650
59d650,59d693
59d6a0,59d6d2
59d6e0,59d738
59d740,59d7ec
59d7f0,59db25
59db30,59db3b
59db40,59dc30
59dc30,59dc8b
59dc90,59dd0b
59dd10,59dd94
59dda0,59ddb4
59ddb4,59ddbd
59ddbd,5a30ab
59de50,59de63
59de70,59dec0
59dec0,59dee9
59def0,59df4d
59df50,59dfbb
59dfe0,59e032
59e040,59e0b3
59e0c0,59e1b2
59e1c0,59e226
59e230,59e2e6
59e2f0,59e3a6
59e3b0,59e415
59e420,59e449
59e450,59e580
59e580,59edfc
59ef10,59ef52
59ef60,59ef99
59efa0,59efdd
59efe0,59eff1
59f000,59f012
59f020,59f032
59f040,59f06b
59f070,59f0e6
59f0f0,59f106
59f110,59f146
59f150,59f178
59f180,59f1b6
59f1c0,59f1e8
59f1f0,59f415
59f420,59f44f
59f450,5a00c9
5a0190,5a01c9
5a01d0,5a01f1
5a0200,5a0218
5a0220,5a0268
5a0270,5a02d8
5a02e0,5a0370
5a0370,5a03a3
5a03b0,5a050b
5a0580,5a0659
5a0660,5a074f
5a1670,5a16ae
5a16b0,5a16ea
5a16f0,5a1881
5a1890,5a18ed
5a18f0,5a197a
5a1c60,5a1cbe
5a1da0,5a1dde
5a1e80,5a1e9b
5a1ea0,5a1f83
5a1f90,5a1fb1
5a1fc0,5a2042
5a2050,5a2089
5a2090,5a21b9
5a21c0,5a21fe
5a2200,5a2221
5a2230,5a22a3
5a22b0,5a22b9
5a22c0,5a22c9
5a22d0,5a2342
5a2350,5a23d0
5a23d0,5a2442
5a2450,5a2675
5a2680,5a26f2
5a2700,5a2909
5a2910,5a2944
5a2950,5a29ac
5a29b0,5a29c3
5a29d0,5a2a4a
5a2a50,5a2b08
5a2b10,5a2b4d
5a2b50,5a2bb3
5a2bc0,5a2dcc
5a2fa0,5a2fb7
5a2fb7,5a2ff3
5a3015,5a302c
5a302c,5a3045
5a3045,5a3088
5a3088,5a309e
5a30ab,5a30d5
5a3320,5a3458
5a3460,5a34fe
5a3500,5a3520
5a3520,5a3557
5a3560,5a36c2
5a36d0,5a372b
5a3730,5a37fd
5a3800,5a3859
5a3860,5a38b3
5a38c0,5a3af3
5a3b00,5a3c72
5a3c80,5a3d44
5a4040,5a4052
5a4060,5a409a
5a40a0,5a418e
5a4190,5a422e
5a4230,5a443f
5a4440,5a4596
5a45a0,5a47cb
5a47d0,5a481d
5a4820,5a4858
5a4880,5a48b2
5a48c0,5a4a9a
5a4aa0,5a4aab
5a4ab0,5a4ad0
5a4af2,5a4b5a
5a4b86,5a4b9e
5a4c65,5a4c80
5a4c80,5a4cbd
5a4cc0,5a4e96
5a4ea0,5a4f3e
5a4f40,5a4fc2
5a4fd0,5a50ce
5a50d0,5a510b
5a5110,5a5128
5a5130,5a51c6
5a51d0,5a525b
5a5260,5a52c6
5a52d0,5a5339
5a5340,5a53dd
5a53e0,5a53fd
5a5400,5a540f
5a5410,5a542d
5a5430,5a54e1
5a54f0,5a56bf
5a56c0,5a56d8
5a56e0,5a56f8
5a5700,5a5738
5a5740,5a5778
5a5780,5a5811
5a5820,5a58ab
5a58b0,5a596e
5a5980,5a59dd
5a59e0,5a5a0b
5a5a10,5a5a7c
5a5a80,5a5af2
5a5b00,5a5b68
5a5b70,5a5be5
5a5bf0,5a5c61
5a5c70,5a5d6e
5a5d70,5a5d9a
5a5da0,5a5dbf
5a5dc0,5a5e43
5a5e50,5a5fb8
5a5fc0,5a6061
5a6070,5a6103
5a6110,5a6159
5a6160,5a61c5
5a61d0,5a61f2
5a6200,5a6551
5a6750,5a678d
5a6790,5a67f1
5a6800,5a6901
5a6910,5a6a10
5a6a30,5a6abf
5a6ac0,5a6ae3
5a6af0,5a6b58
5a6b60,5a6b8e
5a6b90,5a6bbd
5a6bc0,5a6cb1
5a6cc0,5a7320
5a7450,5a77d2
5a77e0,5a792e
5a7ba0,5a7ec4
5a7ee0,5a8210
5a8210,5a8238
5a8240,5a8250
5a8250,5a8261
5a8270,5a8298
5a82a0,5a82f9
5a8300,5a85b8
5a85c0,5a864a
5a8650,5a86b4
5a86c0,5a86f9
5a8700,5a8803
5a8810,5a8860
5a8860,5a8866
5a8866,5a886c
5a886c,5a8872
5a8872,5a8878
5a8878,5a887e
5a8880,5a8896
5a8896,5a88a1
5a88a1,5a89a0
5a89a0,5a8b1f
b112f0,b112f5
b112f5,b11327
b11370,b124a1
b124b0,b124d6
